window,symbol,checkpoint,path,route,regime,direction,confidence,entry_price,atr_4h,sl_price,tp_price,one_R_dist,live_allowed,suppressed_flag,run_length,one_r_before_sl,two_r_before_sl,sl_first,unresolved,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_24h,mae_24h,mfe_48h,mae_48h,time_to_sl_min,time_to_1r_min,time_to_tp_min,fee_drag_R_taker_taker,fee_drag_R_maker_taker,truncated_4h,truncated_8h,truncated_24h,truncated_48h,forward_bars
60d,DOGE/USDT:USDT,2026-04-11T19:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,45.67,0.09392,0.0014057151056734213,0.08970285,0.10235429,0.004217150000000003,False,ALLOW_ALIGNED_TREND,6,,,,True,0.0009499999999999925,0.0005500000000000088,0.0009499999999999925,0.0034200000000000064,0.0009499999999999925,0.003689999999999999,0.0009499999999999925,0.003689999999999999,,,,0.02227096498820292,0.015589675491742042,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-12T16:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,83.66,0.09059,0.0014294128567152637,0.09487824,0.08201352,0.004288239999999999,False,(allowed),8,,,,True,0.00010000000000000286,0.0006599999999999939,0.00016000000000000736,0.0010999999999999899,0.00016000000000000736,0.00202999999999999,0.00016000000000000736,0.007449999999999998,,,,0.02112521687219,0.014787651810532997,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,80.65,0.09409,0.001393226471016064,0.08991032,0.10244936,0.004179679999999991,False,(allowed),8,,,,True,0.00017000000000000348,0.0010899999999999938,0.00017000000000000348,0.001459999999999989,0.003950000000000009,0.0017599999999999977,0.003950000000000009,0.0017599999999999977,,,,0.02251129273054401,0.015757904911380807,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,52.31,0.09704,0.0014383522437399021,0.09272494,0.10567011,0.0043150599999999956,False,ALLOW_15M_FAST,1,False,False,True,False,0.0010000000000000009,0.002909999999999996,0.0010000000000000009,0.004710000000000006,0.0010000000000000009,0.004710000000000006,0.0010000000000000009,0.004710000000000006,315.0,,,0.02248867918406699,0.015742075428846893,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-15T17:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,71.87,0.09441,0.0015604052676998705,0.08972878,0.10377243,0.00468122,False,(allowed),8,,,,True,0.002350000000000005,7.999999999999674e-05,0.002350000000000005,7.999999999999674e-05,0.004140000000000005,8.999999999999286e-05,0.007750000000000007,8.999999999999286e-05,,,,0.02016781950004486,0.0141174736500314,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-15T17:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,48.9,0.09441,0.0015604052676998705,0.08972878,0.10377243,0.00468122,False,ALLOW_ALIGNED_TREND,8,,,,True,0.002350000000000005,7.999999999999674e-05,0.002350000000000005,7.999999999999674e-05,0.004140000000000005,8.999999999999286e-05,0.007750000000000007,8.999999999999286e-05,,,,0.02016781950004486,0.0141174736500314,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-16T00:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,45.19,0.09485,0.0016942269910269292,0.08976732,0.10501536,0.005082680000000006,False,(allowed),2,,,,True,0.002579999999999999,0.00038000000000000533,0.0031199999999999978,0.00038000000000000533,0.0049899999999999944,0.0005300000000000027,0.007309999999999997,0.0005300000000000027,,,,0.018661414844137324,0.013062990390896126,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-16T02:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,66.48,0.09584,0.0016942269910269292,0.09075732,0.10600536,0.005082679999999992,False,ALLOW_15M_FAST,2,,,,True,0.002130000000000007,0.00023999999999999022,0.002130000000000007,0.0004699999999999982,0.0040000000000000036,0.0015199999999999936,0.006320000000000006,0.0015199999999999936,,,,0.018856193976406175,0.013199335783484322,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,62.96,0.09673,0.0017576737242296515,0.09145698,0.10727604,0.005273020000000003,False,ALLOW_15M_FAST,1,,,,True,0.0018200000000000022,0.0024099999999999955,0.0031100000000000017,0.0024099999999999955,0.0031100000000000017,0.0024099999999999955,0.005430000000000004,0.0024099999999999955,,,,0.01834432640118944,0.012841028480832609,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,63.0,0.09725,0.001874268458213248,0.09162719,0.10849561,0.005622810000000006,False,ALLOW_15M_FAST,1,,,,True,0.002589999999999995,0.0009200000000000041,0.002589999999999995,0.0009200000000000041,0.004269999999999996,0.0009200000000000041,0.004909999999999998,0.0018600000000000005,,,,0.017295622651307782,0.012106935855915447,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-16T16:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,55.0,0.09725,0.001874268458213248,0.09162719,0.10849561,0.005622810000000006,False,ALLOW_ALIGNED_TREND,8,,,,True,0.002589999999999995,0.0009200000000000041,0.002589999999999995,0.0009200000000000041,0.004269999999999996,0.0009200000000000041,0.004909999999999998,0.0018600000000000005,,,,0.017295622651307782,0.012106935855915447,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,63.0,0.09809,0.0020051376831977065,0.09207459,0.11012083,0.006015409999999999,False,ALLOW_15M_FAST,1,,,,True,0.0013999999999999985,0.0004499999999999921,0.0034300000000000025,0.0004499999999999921,0.004070000000000004,0.0004499999999999921,0.004070000000000004,0.004699999999999996,,,,0.01630645292673318,0.011414517048713223,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-17T09:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,55.0,0.0985,0.0019926278486835846,0.09252212,0.11045577,0.005977880000000005,False,ALLOW_ALIGNED_TREND,4,,,,True,0.0016999999999999932,0.0008599999999999997,0.0036599999999999966,0.0008599999999999997,0.0036599999999999966,0.0018400000000000083,0.0036599999999999966,0.005110000000000003,,,,0.016477413397391706,0.011534189378174194,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-17T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,70.0,0.09902,0.001982440145206185,0.09307268,0.11091464,0.005947319999999992,False,ALLOW_15M_FAST,2,,,,True,0.002579999999999999,0.00010999999999999899,0.003140000000000004,0.00010999999999999899,0.003140000000000004,0.0035499999999999976,0.003140000000000004,0.005639999999999992,,,,0.016649516084555754,0.011654661259189028,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-17T13:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,55.0,0.10006,0.001982440145206185,0.09411268,0.11195464,0.005947319999999992,False,ALLOW_ALIGNED_TREND,6,,,,True,0.0021000000000000046,0.00019999999999999185,0.0021000000000000046,0.0007199999999999984,0.0021000000000000046,0.004589999999999997,0.0021000000000000046,0.0066799999999999915,,,,0.016824384764902535,0.011777069335431772,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-18T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,85.0,0.09595,0.0020697142393425734,0.10215914,0.08353171,0.006209140000000002,False,(allowed),8,,,,True,0.0005599999999999911,0.0004100000000000076,0.0019199999999999912,0.0004100000000000076,0.002569999999999989,0.0004100000000000076,0.003489999999999993,0.0011099999999999999,,,,0.015453025700821688,0.01081711799057518,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-19T22:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,68.56,0.09378,0.0018864389841449548,0.09943932,0.08246137,0.0056593199999999955,False,(allowed),8,,,,True,0.0013200000000000017,0.0004600000000000021,0.0013200000000000017,0.0008500000000000035,0.0013200000000000017,0.0022699999999999942,0.0013200000000000017,0.0022699999999999942,,,,0.016570895443268816,0.011599626810288172,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,59.44,0.09364,0.0018620825934719254,0.09922625,0.0824675,0.005586250000000001,False,ALLOW_15M_FAST,2,,,,True,7.000000000000062e-05,0.0017699999999999938,7.000000000000062e-05,0.0017699999999999938,7.000000000000062e-05,0.0024099999999999955,0.00014000000000000123,0.0037599999999999995,,,,0.01676258670843589,0.011733810695905122,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-21T20:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,74.19,0.0938,0.001546592980890431,0.09766648245222607,0.08606703509554783,0.0038664824522260804,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,False,False,True,False,7.000000000000062e-05,0.0014200000000000046,7.000000000000062e-05,0.0031000000000000055,7.000000000000062e-05,0.0047800000000000065,7.000000000000062e-05,0.0047800000000000065,570.0,,,0.02425977646581476,0.01698184352607033,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-23T16:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,67.93,0.09733,0.001533827667416861,0.09349543083145785,0.10499913833708431,0.0038345691685421485,False,ALLOW_ADAPTIVE_TREND_ROUTE,80,,,,True,7.999999999999674e-05,0.0022800000000000042,0.0003500000000000031,0.0022800000000000042,0.0017500000000000016,0.0022800000000000042,0.0021800000000000014,0.0022800000000000042,,,,0.02538225175294036,0.01776757622705825,False,False,False,False,192
60d,DOGE/USDT:USDT,2026-04-25T14:00:00+00:00,15m_fast,supertrend_trend,ranging,LONG,50.52,0.09823,0.00141861673383848,0.09468346,0.10532308,0.003546540000000001,False,ALLOW_15M_FAST,1,,,,True,0.0005099999999999966,0.0007199999999999984,0.0005099999999999966,0.000899999999999998,0.0009300000000000003,0.000899999999999998,0.002610000000000001,0.000899999999999998,,,,0.02769741776492017,0.01938819243544412,False,False,False,True,168
60d,DOGE/USDT:USDT,2026-04-25T23:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.8,0.09799,0.0013662052449933833,0.09389138,0.10618723,0.004098619999999997,False,ALLOW_15M_FAST,1,,,,True,0.00021000000000000185,0.0004899999999999904,0.00068,0.0005799999999999972,0.0019000000000000128,0.0005799999999999972,0.0028500000000000053,0.0005799999999999972,,,,0.023908047098779604,0.016735632969145722,False,False,False,True,132
60d,DOGE/USDT:USDT,2026-04-26T05:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.89,0.09841,0.0012860137061422535,0.09455196,0.10612608,0.003858039999999993,False,ALLOW_15M_FAST,1,,,,True,0.00017000000000000348,0.0002500000000000002,0.0007500000000000007,0.00032999999999999696,0.0024300000000000016,0.00032999999999999696,0.0024300000000000016,0.0008799999999999919,,,,0.02550777078516557,0.0178554395496159,False,False,False,True,106
60d,DOGE/USDT:USDT,2026-04-26T15:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,57.47,0.09904,0.0012588587568267387,0.09526342,0.10659315,0.0037765800000000016,False,ALLOW_15M_FAST,2,,,,True,0.0006400000000000017,0.0006200000000000094,0.0008500000000000035,0.0006200000000000094,0.001799999999999996,0.0015099999999999975,0.001799999999999996,0.0015099999999999975,,,,0.026224785387837662,0.018357349771486363,False,False,True,True,66
60d,DOGE/USDT:USDT,2026-04-27T01:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.37,0.0999,0.001246349376366016,0.09616095,0.1073781,0.0037390500000000076,False,ALLOW_15M_FAST,2,,,,True,0.0009399999999999964,0.0005600000000000049,0.0009399999999999964,0.002369999999999997,0.0009399999999999964,0.002369999999999997,0.0009399999999999964,0.002369999999999997,,,,0.026718016608496757,0.01870261162594773,False,True,True,True,28
60d,ETH/USDT:USDT,2026-02-26T09:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.71,2064.51,49.4624918861284,1916.12252434,2361.28495132,148.3874756600003,False,ALLOW_15M_FAST,1,,,,True,18.139999999999873,12.220000000000255,18.139999999999873,88.71000000000026,18.139999999999873,91.02000000000021,18.139999999999873,230.45000000000027,,,,0.013912966649088396,0.009739076654361878,False,False,False,False,192
60d,ETH/USDT:USDT,2026-02-27T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,75.69,1960.79,52.00123881622498,2116.79371645,1648.7825671,156.00371644999996,False,(allowed),8,,,,True,24.789999999999964,7.210000000000036,54.789999999999964,7.210000000000036,126.73000000000002,7.210000000000036,126.73000000000002,93.88000000000011,,,,0.012568867233547247,0.008798207063483072,False,False,False,False,192
60d,ETH/USDT:USDT,2026-02-28T06:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,54.3,1879.3,47.707728077629156,2022.42318423,1593.05363153,143.1231842300001,False,ALLOW_15M_FAST,1,False,False,True,False,45.24000000000001,5.480000000000018,45.24000000000001,35.690000000000055,45.24000000000001,175.37000000000012,45.24000000000001,175.37000000000012,1155.0,,,0.013130646932644747,0.009191452852851324,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-01T04:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,69.67,2022.29,55.89256745364562,1854.61229764,2357.64540472,167.67770236,False,(allowed),8,,,,True,7.3400000000001455,34.07999999999993,7.3400000000001455,51.26999999999998,7.3400000000001455,116.37999999999988,66.71000000000004,116.37999999999988,,,,0.012060577951254316,0.00844240456587802,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-01T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,57.5,2005.86,53.67461173299035,1844.8361648,2327.9076704,161.0238351999999,False,ALLOW_15M_FAST,2,,,,True,21.910000000000082,55.00999999999999,21.910000000000082,99.94999999999982,21.910000000000082,99.94999999999982,83.1400000000001,99.94999999999982,,,,0.01245691358368541,0.00871983950857979,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-02T16:00:00+00:00,breakout_trader_route,breakout_trader,volatile,LONG,46.24,2046.39,62.13800207083473,2010.82679891,2153.07960327,35.56320109000012,False,ALLOW_BREAKOUT_TRADER_ROUTE,2,True,False,True,False,42.6099999999999,31.930000000000064,42.6099999999999,31.930000000000064,42.6099999999999,120.07000000000016,119.1099999999999,120.07000000000016,600.0,30.0,,0.057542345381710214,0.04027964176719715,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-05T05:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,49.89,2136.28,63.15591372580957,1946.81225882,2515.21548235,189.4677411800003,False,ALLOW_15M_FAST,1,,,,True,2.0899999999996908,43.850000000000364,26.7199999999998,43.850000000000364,26.7199999999998,82.98000000000002,26.7199999999998,182.0300000000002,,,,0.011275164767866563,0.007892615337506594,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-06T16:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,65.9,1976.43,57.70698654758634,2149.55095964,1630.18808071,173.12095964000014,False,(allowed),8,,,,True,22.180000000000064,15.549999999999955,22.180000000000064,15.549999999999955,22.180000000000064,19.309999999999945,53.570000000000164,19.309999999999945,,,,0.011416468601548463,0.007991528021083924,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-07T04:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,49.73,1972.84,51.63209163449243,2127.7362749,1663.04745019,154.89627489999998,False,ALLOW_15M_FAST,1,,,,True,6.829999999999927,13.990000000000009,6.829999999999927,20.99000000000001,38.50999999999999,20.99000000000001,66.20999999999981,32.0,,,,0.012736523207376371,0.00891556624516346,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-08T03:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,55.16,1941.19,43.01770856124977,2070.24312568,1683.08374863,129.05312568,False,ALLOW_15M_FAST,1,,,,True,13.610000000000127,10.8599999999999,13.610000000000127,37.83999999999992,34.559999999999945,37.83999999999992,34.559999999999945,112.73999999999978,,,,0.015041789881272407,0.010529252916890684,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-08T17:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,61.91,1935.64,40.93784189446728,2058.45352568,1690.01294863,122.81352567999988,False,(allowed),6,,,,True,8.910000000000082,34.51999999999998,29.00999999999999,34.51999999999998,29.00999999999999,103.56999999999994,29.00999999999999,152.3599999999999,,,,0.01576080475894373,0.01103256333126061,False,False,False,False,192
60d,ETH/USDT:USDT,2026-03-10T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,71.59,2025.61,46.918731655514684,1908.3131708612132,2260.203658277573,117.29682913878673,False,ALLOW_ADAPTIVE_TREND_ROUTE,56,,,,True,33.62999999999988,0.2899999999999636,48.3900000000001,0.2899999999999636,62.3900000000001,17.839999999999918,62.3900000000001,19.70999999999981,,,,0.01726909427025754,0.01208836598918028,False,False,False,False,192
